node_id,f_classic_000,f_classic_001,f_classic_002,f_classic_003,f_classic_004,f_classic_005,f_classic_006,f_classic_007,f_classic_008,f_classic_009,f_classic_010,f_classic_011,f_classic_012,f_classic_013,f_classic_014,f_classic_015,f_classic_016,f_classic_017,f_classic_018,f_classic_019,f_classic_020,f_classic_021,f_classic_022,f_classic_023,f_classic_024,f_classic_025,f_classic_026,f_classic_027,f_classic_028,f_classic_029,f_classic_030,f_classic_031,f_classic_032,f_classic_033,f_classic_034,f_classic_035,f_classic_036,f_classic_037,f_classic_038,f_classic_039,f_classic_040,f_classic_041,f_classic_042,f_classic_043,f_classic_044,f_classic_045,f_classic_046,f_classic_047,f_classic_048,f_classic_049,f_classic_050,f_classic_051,f_classic_052,f_classic_053,f_classic_054,f_classic_055,f_classic_056,f_classic_057,f_classic_058,f_classic_059,f_classic_060,f_classic_061,f_classic_062,f_classic_063,f_classic_064,f_classic_065,f_classic_066,f_classic_067,f_classic_068,f_classic_069,f_classic_070,f_classic_071,f_classic_072,f_classic_073,f_classic_074,f_classic_075,f_classic_076,f_classic_077,f_classic_078,f_classic_079,f_classic_080,f_classic_081,f_classic_082,f_classic_083,f_classic_084,f_classic_085,f_classic_086,f_classic_087,f_classic_088,f_classic_089,f_classic_090,f_classic_091,f_classic_092,f_classic_093,f_classic_094,f_classic_095,f_classic_096,f_classic_097,f_classic_098,f_classic_099,f_classic_100,f_classic_101,f_classic_102,f_classic_103,f_classic_104,f_classic_105,f_classic_106,f_classic_107,f_classic_108,f_classic_109,f_classic_110,f_classic_111,f_classic_112,f_classic_113,f_classic_114,f_classic_115,f_classic_116,f_classic_117,f_classic_118,f_classic_119,f_classic_120,f_classic_121,f_classic_122,f_classic_123,f_classic_124,f_classic_125,f_classic_126,f_classic_127
187,-438.923859,1197.878662,1080.779663,-339.488617,133.581192,-403.607941,-1687.966919,-734.364075,657.941711,266.328918,-372.714752,-218.099380,-2329.339111,-616.370422,-1441.956421,653.635132,-1840.511841,825.963440,1881.456665,349.873291,1473.177856,-512.275757,-1152.015137,-1209.991577,-366.717651,1350.526855,16.189260,182.274658,2022.627808,-1257.607300,-910.826233,187.555969,-792.972290,187.657349,1146.195557,-958.997498,133.792877,1723.134521,-97.444267,-1527.246094,197.789597,-777.125488,1441.026733,1054.066650,-1181.876953,-1403.314697,1527.320923,617.777222,-1112.835083,1232.945435,674.849304,-502.858002,33.797062,131.412598,157.660629,630.015259,-473.130096,-1777.298462,-565.332458,813.048767,-187.720901,1657.572388,1471.828491,851.817627,-1237.021729,-441.409637,5.430768,-712.457336,1395.854004,-1354.060059,-380.775452,626.314453,374.833374,-1005.961487,-762.699097,427.496948,582.075806,-418.137451,-219.381378,-374.045685,581.073669,729.577271,-413.872650,-249.846588,-1352.025146,636.620911,128.419769,-53.081059,-1252.238037,1380.627441,982.873047,668.942505,-342.227142,1124.187134,-712.175781,-571.449463,244.287643,750.291321,1416.033447,-1719.360840,33.187984,592.011169,1031.598389,638.543823,-469.183472,344.616547,1448.734009,267.121124,-1392.419312,-738.994202,880.923767,1492.717041,1084.407471,1218.328247,547.976013,-367.451202,967.220947,-1444.759644,-1734.343750,-1104.611938,765.903687,-885.526855,-549.966309,1328.651978,2165.938721,595.078186,-752.251343,558.244751
188,-140.725632,768.311462,426.860535,-650.576050,495.145386,-730.854126,-188.062271,-479.931091,-278.534119,-607.529846,-745.734192,-564.046448,-1749.803345,-280.097382,-1065.940552,757.060913,-1256.805542,1301.721436,820.864014,-654.848450,486.206207,-1074.788330,-173.189423,-1400.710449,896.002747,1288.325806,1811.485718,940.552246,1934.855347,-988.079590,444.861877,437.691010,-113.436119,755.001282,1099.889282,-906.386841,418.060760,1136.430908,65.349632,-755.121643,769.570007,-273.399048,1521.310913,941.027710,-803.794922,-996.655273,1585.592163,-199.425186,-42.785564,598.796631,-96.321182,-1264.711670,289.245056,-604.056335,1258.009277,681.068176,-1794.950928,-792.363220,501.285858,780.892456,-208.743866,1040.510498,800.179138,308.470001,-179.470978,-858.627380,-1296.676514,-802.625488,1407.343018,-1525.615234,-467.621948,896.303345,-405.901001,261.463898,484.605438,-371.813416,576.930786,-1431.196167,435.470764,-237.231628,-119.824516,-132.520630,-389.368835,-173.552063,-465.697876,104.358582,-548.564941,197.639282,-845.715332,258.872070,1248.019775,299.829102,-56.847515,114.420357,-551.220825,319.398010,95.845261,297.479767,1004.432861,-921.824280,-619.914673,738.051636,396.062927,-589.977966,-216.119339,947.473694,802.189575,-255.648361,-1572.827637,-527.198669,1130.124268,1004.985779,882.289978,519.181458,-397.338837,349.757599,936.562683,-1527.185181,-565.560974,-16.009815,546.394775,-115.383606,15.276708,895.083191,1739.782715,572.244080,146.691589,338.015533
189,-925.349854,1593.036743,1696.861450,-941.452026,1284.030884,-1202.502075,-1810.018921,-1333.436401,596.966003,-342.713470,-644.861328,-651.608093,-4363.428711,-1347.950073,-3284.662354,1037.615845,-2754.821777,2297.150146,3571.093750,65.745201,2721.714844,-1549.003784,-1268.505005,-2540.196289,494.375214,2553.436523,1468.327393,840.684143,4055.135742,-2926.174805,-1044.814941,176.800507,-847.064331,445.547089,2167.077881,-1679.954590,321.638245,3343.435059,379.135376,-2119.517578,315.137848,-1087.002197,2899.865723,1993.125610,-2248.459473,-2740.586914,2958.341797,824.016479,-2121.013672,2288.222168,1286.418091,-1791.421143,384.798584,-551.293457,1470.963501,1158.268677,-1506.503418,-3382.372314,-190.341232,2322.656250,-269.581757,3064.098389,3386.993896,1269.052979,-1712.866943,-1970.383179,-1524.100220,-1652.465210,3049.365234,-3341.868652,-1056.425171,1348.727295,-167.236298,-684.911316,-550.362183,765.181946,828.339050,-1375.907837,307.554810,-145.815063,323.005432,1057.264771,-1616.661987,-776.545227,-1827.335449,940.453613,-325.874023,-382.011627,-2025.078613,2048.874756,1827.262695,473.837708,-431.048737,2017.525635,-1720.303345,-223.998306,600.888672,1104.620972,2129.232422,-2918.854004,22.303747,1557.997681,1256.437134,532.592285,-511.225983,965.655273,2840.202148,754.437988,-2853.739502,-1282.697754,2010.223022,2973.468750,1803.562622,2188.592773,464.464142,-320.766266,1925.725708,-3205.708496,-2720.175537,-1706.759155,1099.057007,-1322.819702,-449.127197,2723.261719,4054.464600,1486.664795,-661.034302,444.722687
190,-1475.384399,2851.227051,2074.527588,-641.173645,184.146561,275.865753,-4531.861816,-603.188660,3499.682617,1812.809937,-2062.718262,-142.215393,-6985.377441,-1996.562500,-4055.680664,1893.874512,-5383.111816,1104.386963,5536.134766,668.239746,5804.730957,-1788.217285,-3317.747803,-2609.669434,-2895.780518,2790.752930,-2054.814453,-986.715820,5149.238770,-3944.269043,-3997.298340,1519.801025,-2548.686035,157.445847,3321.001221,-1118.274170,-800.787842,4914.979980,-475.127411,-3208.888184,-400.392303,-3007.341797,3963.790527,2295.228027,-4462.875488,-4150.326172,2880.161865,1971.726562,-3838.686035,3875.867432,2730.339600,-663.985413,-1637.983032,2400.385986,-915.040405,-244.544434,994.154419,-6066.279785,-2727.856689,2515.397217,-178.156769,4493.795410,4753.269531,941.343445,-2628.859863,-477.549225,911.746155,-1695.269165,4812.968750,-3803.070557,-1318.570068,761.857178,1865.689819,-3421.629395,-2419.621094,2562.274414,2502.391113,-5.562940,-548.293823,-579.989319,2468.860596,3654.245850,-646.163635,-1365.771851,-4350.928223,3452.547363,2612.914307,1639.448730,-2922.955811,4280.459473,1269.182861,1813.729004,-1242.069946,4141.926270,-1662.108887,-2174.828857,705.842590,1099.776123,3395.851318,-6049.932617,1824.317261,465.631012,4009.567139,3564.205811,-2795.176270,-154.382034,4913.791992,508.495605,-3248.837158,2.908332,2398.807861,3197.279297,3270.825684,3547.193359,2989.295166,-2452.139648,2755.020996,-3660.502441,-4075.878418,-3912.249268,4005.745361,-4181.521484,-2400.754639,4519.609863,6495.995605,85.926407,-3881.360107,2324.583740
191,1168.298828,765.702637,-300.981598,1633.819946,2069.851318,899.272400,-335.121674,3147.372559,3180.262939,-728.810059,-3699.129395,-2662.017334,-3479.506104,-3927.201416,-2025.912476,1090.674316,-2446.057861,-1448.487305,1066.228760,29.186584,3880.020508,-950.633362,748.796509,365.950806,-2283.885254,-603.696350,1160.915161,-225.858261,1060.576416,-2702.958008,-1897.819824,-2939.732422,1099.782593,-1432.565674,-380.556854,-2517.956299,-1024.063477,582.654480,-776.413391,811.231445,-1520.253906,-1611.068481,-1565.507202,418.962891,-1633.695679,-2246.549561,-80.225662,3703.384033,1398.552612,4165.240723,-1201.758911,-1759.087524,-2239.238281,-588.439209,2145.108154,-1333.546631,520.054199,-4246.099609,-655.160767,-727.827332,-2221.213135,-303.785797,1761.306519,1997.173218,-977.935364,97.818542,-951.823669,718.937561,3835.003418,-1346.447388,-3987.149170,362.637604,-1676.984497,-1632.220703,1825.681885,2771.912598,1715.595215,245.879349,2037.421021,-1539.995117,1806.373535,3291.704102,974.565002,-1690.081177,831.019104,18.403709,-1208.346313,1972.327148,692.067627,781.080444,-1960.994751,-3196.471680,-2614.729004,2471.680176,-2088.310791,1707.150513,1434.663086,-485.768524,-326.943420,-3988.534180,1832.708374,3075.122314,1213.363770,-650.798523,-1121.204956,-2844.123047,1728.883789,-3194.893311,725.358826,2086.597168,-2.987830,-2751.754639,4124.875000,2840.720947,1355.112549,-3575.010254,-313.137115,1904.393311,2156.431396,494.873840,1266.216309,-2509.583008,-1187.356689,3940.319580,3234.618164,-2241.742188,-999.563782,810.885498
192,-789.356567,2175.861328,1289.225342,-447.619995,766.913757,-231.745926,-2446.658691,-319.545807,2115.177979,556.351074,-1714.860718,-816.200500,-4620.420410,-1932.801636,-2842.653076,1492.230835,-3641.022217,910.991455,3223.510010,171.955505,3597.478516,-1424.120972,-1460.985596,-1801.796997,-1099.105225,2095.116211,207.985214,158.125565,3497.609619,-2824.049805,-1985.228882,287.163422,-1172.180054,42.038353,1989.096313,-1536.726440,-455.760986,2743.301270,-196.155899,-2075.871338,-70.186699,-1997.948486,2418.059570,1987.227417,-2729.535889,-3006.063965,1987.135132,1598.105591,-1498.346436,2760.362793,1060.912476,-1070.178223,-613.053101,455.780914,661.616211,326.883514,-244.985596,-3654.944092,-1322.984497,1542.553589,-523.063843,2460.511719,3044.157959,1067.304077,-1661.897095,-585.543274,-383.485260,-1296.257935,3530.470947,-2762.117920,-1688.287109,1254.556396,301.855774,-1703.566040,-857.085815,1517.051025,1734.753662,-851.907288,205.770584,-815.627258,1349.396851,2065.291992,-360.520447,-1052.464111,-1994.137085,1549.266479,421.463715,787.731201,-1932.881714,2056.420166,1228.203369,822.627197,-1101.249634,2445.414551,-1318.926636,-776.231750,609.799866,520.417358,2098.125488,-3734.660889,716.813721,1314.242920,1916.970703,1031.503418,-1263.862671,202.753036,2926.825439,-219.129333,-2471.727783,-236.140671,1620.107788,1590.254639,2745.124512,2366.915771,1397.341187,-1524.885376,1785.836426,-2252.501953,-2115.526367,-1915.881348,2214.837158,-2275.824707,-1300.510376,3180.622559,4768.167480,71.534492,-1458.362793,1382.359985
193,-382.257690,948.510315,772.029480,-579.152649,508.745789,-680.188110,-988.985840,-713.619690,71.241531,-85.565849,-315.454712,-313.693329,-2146.320312,-329.759583,-1531.964722,570.445923,-1478.215088,1333.572144,1628.924927,-90.545921,1054.638672,-753.308899,-640.332153,-1377.883789,351.088806,1366.234253,920.500366,631.110596,2093.166748,-1240.548584,-329.175354,397.205292,-547.325317,325.655945,1215.344238,-915.709839,337.167450,1546.876221,203.231232,-1182.241577,382.683838,-447.309784,1731.454712,1069.549561,-1193.275024,-1348.032959,1653.526001,-6.943293,-822.711670,811.902222,558.479065,-860.516602,195.688431,-197.502258,730.371521,596.009888,-1017.613770,-1406.303833,-7.290955,991.745605,-147.694992,1511.489380,1472.106079,423.836761,-779.884949,-936.717041,-750.070496,-759.688599,1421.907227,-1619.902832,-205.819717,621.585327,94.238892,-226.378845,-274.703430,11.278049,510.611420,-964.762817,29.590542,48.671921,193.291458,282.012360,-699.124084,-241.110992,-886.913879,411.828339,-95.986732,-117.499352,-1231.424927,890.888428,1062.877075,505.179443,-35.398434,772.472046,-620.684937,-262.525635,150.152023,535.955872,1277.357422,-1386.261841,-160.637985,532.966858,686.949951,100.349426,-232.097534,806.826050,1253.284546,405.885834,-1589.332886,-767.352966,1084.229492,1592.346191,680.327515,838.609741,74.516113,130.796326,1138.073120,-1766.081421,-1388.206055,-746.638184,578.264160,-496.784637,-289.816376,1080.345093,1922.315552,838.275574,-230.368500,493.723450
194,-446.416901,2070.912109,1233.071167,-144.871674,158.027847,175.821396,-2879.235840,257.246948,2388.550781,1128.856323,-1971.016968,-544.065552,-4157.044922,-1673.500000,-2201.497070,1361.546143,-3689.276611,-197.707138,2874.856934,599.074341,3264.056396,-1013.366638,-1792.729126,-1216.177612,-2085.371338,1476.140259,-1031.305908,-325.106812,3046.664307,-2103.164795,-2472.397217,309.398956,-1645.717529,-140.934372,1487.525757,-1216.049927,-490.473755,2414.253906,-574.024902,-1807.276123,-92.972221,-2137.099121,1924.392822,1457.700439,-2781.451660,-2574.384277,1462.779663,1682.227295,-1298.054565,2574.913086,952.558289,-420.589691,-1107.053467,1360.006470,-407.423584,-377.435638,626.463684,-3630.497559,-1720.654053,837.554260,-505.934235,2133.820557,2498.778076,905.252930,-1718.307983,238.155273,690.217712,-880.847168,2890.658447,-2195.960938,-1418.203735,688.177246,1090.325073,-2339.656982,-1494.652344,1627.243042,1977.679443,-162.067780,-345.977356,-889.353821,1957.400146,2477.406494,283.842804,-808.858154,-2219.417969,1618.045166,1256.264404,1452.963867,-1804.480713,2464.545410,745.304871,1063.880981,-1134.799194,2518.012939,-723.512329,-1178.805908,408.725464,440.009308,2209.691650,-3836.398926,1179.216187,663.477051,2665.416748,1562.668701,-1698.793701,-288.042480,2805.762207,-426.496338,-2036.081665,204.693314,1120.085815,1141.812134,2652.213867,2214.947998,1739.951416,-1851.849731,1645.074829,-1490.246582,-2020.251587,-2048.670898,2573.764893,-2364.607422,-1552.138184,2932.192627,4372.591797,-699.115601,-2205.125000,1764.994141
195,-294.745758,1508.314819,968.775940,-108.951920,521.929871,-267.466003,-1838.550659,237.301910,1390.378174,26.456629,-1694.511719,-638.210449,-3297.341064,-1305.722046,-1772.407959,1239.046265,-2722.781250,177.470871,2041.107544,183.214157,2217.225342,-1066.653198,-966.627380,-1088.155273,-732.709351,1306.553711,534.175171,373.676910,2813.365234,-1661.019409,-1144.750977,-17.250805,-907.956299,263.361176,1187.820435,-1246.562744,-123.725212,2052.196533,-384.273163,-1172.331787,65.289810,-1249.769409,1599.116211,1108.903687,-1890.735596,-1935.826416,1686.948120,1257.988403,-640.130371,2157.362793,380.045135,-925.708069,-578.052002,438.376373,602.516235,106.286751,-486.946991,-2847.548340,-588.587402,718.398376,-339.401672,1721.552246,1986.807373,927.740479,-1256.366333,-151.891098,-248.310089,-910.726929,2375.792480,-2214.811523,-1411.134644,805.512756,436.562408,-1406.769043,-729.865479,960.548218,1370.636108,-624.446228,31.267792,-861.996582,1160.344116,1820.887695,-5.949887,-746.570984,-1488.844482,868.427734,134.189194,1038.847778,-1349.567017,1661.084717,1078.609863,575.381775,-750.445068,1619.596680,-916.013428,-287.317963,300.045410,417.426025,1722.674438,-2910.181396,328.726929,871.410156,1788.244385,381.414215,-1232.195190,47.222176,2175.910889,-638.210449,-1988.519653,-216.666428,1087.122192,1148.853027,2173.773193,1645.999512,1021.326782,-1117.487915,1335.137939,-1318.194824,-1336.609131,-1100.990356,1716.745972,-1430.520142,-682.080505,2663.037842,3439.659668,-128.454453,-1232.342896,892.326782
196,-443.928528,1500.118652,1478.808105,-921.045166,937.154358,-1472.783203,-1349.177490,-1390.323242,-319.421387,-265.199097,-28.946709,-504.841095,-2503.954590,-781.363770,-2082.162842,648.550476,-1864.639893,1762.589966,2116.221436,288.363770,810.028259,-700.301636,-730.579773,-1815.146484,971.634399,1994.385376,1616.222656,1346.332764,2726.577393,-1587.442383,-144.660416,-168.177307,-801.301392,114.662849,1198.001343,-1809.527100,638.681091,1789.051025,404.580444,-1952.036011,741.170898,-564.904846,2046.922729,1814.685547,-1316.068604,-1827.389038,2288.364990,330.444183,-800.033630,1069.335449,360.481659,-1348.087646,1018.764404,-1135.250366,1290.302368,1353.357300,-1598.629028,-1423.824097,86.389214,1232.339722,-365.693756,1823.908813,1961.854858,1164.370239,-1462.955200,-1376.516968,-1236.118652,-1220.298706,1399.060791,-2221.575439,-582.595520,1339.317139,-274.358215,-81.583908,-511.152679,-134.356079,448.030151,-1451.266113,-159.619644,-204.018494,68.806465,-12.279441,-1027.793701,-168.824020,-741.816528,-313.501129,-872.902588,-877.117798,-1843.988525,1059.806763,1777.032837,663.906677,-142.997864,960.247498,-738.677795,-189.489227,216.378860,911.407288,1818.551636,-1271.066772,-494.108124,1370.550781,560.500061,-482.277405,486.182037,1328.784546,1511.773560,844.320557,-2384.962158,-1609.927002,1169.114868,2255.699951,996.643738,1230.350830,-394.521210,543.888062,1550.358276,-2105.062988,-2113.629150,-953.535583,10.409531,22.988613,-60.509239,1201.948486,2718.087158,1349.758301,370.858276,384.918121
197,-447.606659,1866.928589,1282.091675,-485.135193,231.308350,-373.612122,-2275.296631,-493.081573,1345.950073,390.748871,-1390.952393,-489.206177,-3460.054932,-1233.864746,-1862.820801,1361.565796,-3078.935059,605.181763,2487.698486,216.961594,2329.214355,-1068.917603,-1500.487671,-1595.529907,-730.261169,1725.300781,123.111504,265.733826,3088.634521,-1850.790771,-1265.869751,447.537628,-1254.119873,338.367615,1541.538452,-1258.289185,-141.112289,2429.184570,-285.985352,-1772.370361,392.752136,-1506.587036,1996.243164,1482.073975,-2037.093018,-2206.054443,1872.173584,1109.440186,-1110.895996,2071.407959,622.948853,-820.787292,-385.617584,472.548920,323.062347,406.034515,-504.056183,-2756.632812,-981.142334,924.347168,-363.290131,2081.792969,1992.734741,1022.530579,-1512.177856,-168.866150,-58.861088,-1176.862427,2425.479004,-2249.074463,-1151.904297,1038.017822,518.116821,-1582.598877,-986.176819,749.048523,1395.439331,-672.917664,-157.736984,-859.110229,1086.896118,1564.957764,-16.307772,-569.830627,-1976.966919,1111.212036,364.914093,768.885925,-1686.849243,1881.947876,1378.923706,1082.036011,-716.031311,1660.224365,-819.523376,-690.651062,370.146729,685.329041,1994.681030,-2854.979980,245.991882,844.647644,1922.242798,797.540344,-1203.722778,313.422729,2323.196533,-191.910828,-2295.114014,-470.967560,1211.335815,1537.956909,2246.730225,1858.601196,932.816467,-922.642395,1523.905396,-1802.894653,-2021.662231,-1513.329346,1823.639038,-1503.094971,-942.767151,2381.883789,3731.985840,69.037750,-1377.627563,1085.408813
198,-470.697113,1556.673096,1103.130493,-570.860596,1004.373108,-851.983032,-1347.114136,-396.648254,788.495483,-293.309082,-1197.302612,-855.127502,-3780.363525,-1318.623291,-2561.927246,997.867676,-2603.365723,1590.097168,2351.856689,-117.356010,2021.671509,-1291.227051,-691.549194,-1768.853516,159.891418,2075.875000,1590.200439,865.118713,3044.262207,-2288.079102,-814.972534,-64.049461,-515.525818,387.595703,1782.786621,-1726.291016,321.941071,2088.274902,-103.547470,-1680.332397,217.565323,-1020.927429,2286.326416,1577.150024,-1916.714600,-2252.797852,2382.819580,866.043457,-781.623108,2004.195801,513.188782,-1679.617554,39.468517,-584.640930,1371.525757,856.659729,-1509.627563,-2522.776367,-149.848129,1499.140991,-446.305206,2101.062256,2422.590576,1128.810425,-1268.845581,-1231.136719,-1389.415161,-1043.646240,2728.373779,-2520.428711,-1245.799438,1164.349609,-251.399170,-429.685730,88.472717,755.909729,1217.103882,-1454.302246,287.149048,-611.041687,640.510559,875.653992,-940.702637,-572.209290,-982.117981,545.315125,-391.450806,47.404812,-1652.817871,1422.283325,1255.906128,104.846786,-716.712708,1582.234009,-1332.644775,-90.524521,383.226929,749.478821,1839.983154,-2625.334229,-75.628006,1492.258545,1108.067871,-29.755430,-404.432068,760.374878,2172.568115,-199.797516,-2149.454590,-820.032349,1692.809448,1645.348755,1736.539551,1678.302124,263.869507,-318.775391,1543.352783,-2141.193115,-1525.457275,-934.017883,940.376587,-998.737427,-358.804657,2289.793701,3478.077393,728.005005,-390.392090,750.539001
199,-707.644104,2589.712891,2371.923096,-771.642273,629.907410,-1101.585693,-3304.820557,-1243.331299,1051.293091,507.311005,-886.942322,-451.180725,-4684.443848,-1503.887573,-3138.929688,1418.725952,-3896.843262,1554.811035,3786.138184,626.569519,2830.282959,-1079.921631,-2123.199463,-2424.705078,-544.299805,2690.962891,314.940643,672.161316,4429.739258,-2654.068359,-1719.685547,167.888947,-1783.285034,185.159164,1995.631592,-2138.964355,353.391846,3423.492920,-75.180984,-3009.767578,567.806519,-1719.514160,2935.710205,2373.374023,-2721.774658,-2943.015137,3074.842529,1312.306519,-1954.054688,2431.416992,1242.300781,-1247.406006,228.388626,81.522141,527.422729,1179.257568,-812.467712,-3642.733887,-968.948914,1654.793945,-426.941071,3122.965088,3202.482910,1636.913330,-2562.477783,-992.109497,-198.930267,-1568.888184,2851.390381,-3099.446777,-1009.968384,1451.580078,590.528076,-1750.643921,-1707.088867,835.979309,1353.413574,-1169.800537,-501.918823,-662.781799,1231.875977,1618.094482,-781.139648,-556.951965,-2574.132080,952.192444,87.672310,-18.537916,-2646.208740,2719.926025,2128.293457,1405.372681,-675.839600,2305.760742,-1089.581543,-1015.716370,481.018616,1218.077637,2912.265137,-3492.334961,161.818527,1335.483154,2279.405029,920.865234,-788.147217,857.117126,3075.448975,660.202393,-3250.440918,-1453.510132,1676.474731,2928.882324,2381.055420,2471.578125,834.175964,-531.934082,2258.257568,-2838.103027,-3451.352051,-2237.077393,1625.264160,-1510.558228,-1007.927795,2676.318848,4742.312500,1118.797729,-1320.140503,1191.650757
