node_id,f_graph_000,f_graph_001,f_graph_002,f_graph_003,f_graph_004,f_graph_005,f_graph_006,f_graph_007,f_graph_008,f_graph_009,f_graph_010,f_graph_011,f_graph_012,f_graph_013,f_graph_014,f_graph_015,f_graph_016,f_graph_017,f_graph_018,f_graph_019,f_graph_020,f_graph_021,f_graph_022,f_graph_023,f_graph_024,f_graph_025,f_graph_026,f_graph_027,f_graph_028,f_graph_029,f_graph_030,f_graph_031,f_graph_032,f_graph_033,f_graph_034,f_graph_035,f_graph_036,f_graph_037,f_graph_038,f_graph_039,f_graph_040,f_graph_041,f_graph_042,f_graph_043,f_graph_044,f_graph_045,f_graph_046,f_graph_047,f_graph_048,f_graph_049,f_graph_050,f_graph_051,f_graph_052,f_graph_053,f_graph_054,f_graph_055,f_graph_056,f_graph_057,f_graph_058,f_graph_059,f_graph_060,f_graph_061,f_graph_062,f_graph_063,f_graph_064,f_graph_065,f_graph_066,f_graph_067,f_graph_068,f_graph_069,f_graph_070,f_graph_071,f_graph_072,f_graph_073,f_graph_074,f_graph_075,f_graph_076,f_graph_077,f_graph_078,f_graph_079,f_graph_080,f_graph_081,f_graph_082,f_graph_083,f_graph_084,f_graph_085,f_graph_086,f_graph_087,f_graph_088,f_graph_089,f_graph_090,f_graph_091,f_graph_092,f_graph_093,f_graph_094,f_graph_095
125,1225.755859,-253.234863,188.954941,-1285.532715,-917.148132,1108.972046,-1732.715210,50.494484,-969.585754,694.796448,558.324219,-1001.860962,1286.337402,221.304855,645.635071,960.654236,606.733093,-1934.304199,866.218445,-934.999756,184.614716,1481.277100,127.429977,935.477966,-1907.814575,403.603058,803.455566,702.495361,-780.099976,-726.160034,-7.833920,-162.320099,754.326782,1315.093506,-1325.991943,-1439.897583,55.906498,1096.017334,1423.800293,-1963.845215,964.160522,-1554.082764,-605.942871,-1041.180054,607.953735,-187.109634,375.778290,604.770203,764.885071,578.424866,595.900269,-112.864822,1438.285400,-551.467285,-1116.517944,-228.815018,745.722900,259.677948,-669.104187,1891.504150,353.973724,-2280.976074,2306.958984,287.286499,-711.008240,400.022583,-2982.667480,551.408752,701.609863,459.130066,898.316223,-2696.208984,-1476.118286,542.314026,-236.595825,-598.095520,-912.856384,-672.227966,-1013.315308,-4160.350098,-315.492401,-15.577244,-529.399475,674.140259,-275.028534,87.530823,889.318481,-2187.833984,1695.447632,3.456711,409.369781,820.265869,2891.947510,1745.880249,1607.239624,273.898010
126,1893.300415,-4078.441162,-2779.538574,-2332.372559,-2295.751953,-2015.688843,-5587.705566,-221.423340,-814.387024,5502.886719,4533.594238,-4693.150391,753.109253,-1336.265503,210.877777,1099.484619,2479.279785,-3635.130615,138.052307,-3059.672363,-407.245087,121.390472,-402.642090,2852.375977,520.350464,916.422791,2074.970459,-156.407104,4133.069336,316.317261,-1633.368408,-54.776581,1529.849731,-1107.642700,-1579.706055,-3798.562256,213.984650,2832.976074,1092.665894,380.805603,-2089.326172,-1648.232788,1652.479370,-1269.382080,1701.743164,-381.347046,-560.904297,-217.989258,-536.764526,-1082.966431,-1463.050781,-914.386353,4558.118652,-450.422546,-1966.053833,-1569.034180,5570.997559,294.438354,-3173.064697,3517.770508,-1830.474243,-3870.559814,306.134583,798.897705,306.788757,555.033569,-261.385620,1924.665649,1159.029907,2355.756592,1796.008301,-4157.597656,-3387.635986,814.753113,132.190674,-2333.640625,-2529.739990,1978.640869,-460.605591,-2292.007324,-2725.993896,-2212.581543,-2433.486816,2689.582275,-1388.454468,1447.877197,713.184753,-3848.758545,2537.302734,3504.815918,-2111.391602,1164.431641,5161.641602,3594.418457,3923.737549,1061.766968
127,1194.857666,-3463.476562,-4097.612793,-2572.032471,-5104.964844,-2803.637939,-4786.724609,1647.956177,-1207.271729,268.309814,1887.677002,-3129.711182,2186.699463,-428.140259,5586.833496,1256.014893,3889.798096,-6870.634766,2239.593506,-3850.507812,1436.625977,2918.869385,2238.715576,1352.271973,-2625.971436,2484.685303,4216.946777,1485.553955,3342.575439,-6225.125977,-1300.338867,1198.895630,962.658203,3643.235840,-1936.363159,-6771.492188,-472.549622,5163.825195,4029.982910,-1717.993164,3576.612549,-1871.680054,103.967819,-3467.206055,3316.135986,1934.347168,2008.954834,-1278.513306,1776.991943,3224.607178,-2349.971436,-3068.153809,5876.823242,-2541.207275,-838.221069,-247.933014,7380.928711,-242.884583,-5572.538086,6060.608398,-785.218994,-3918.629639,4837.598633,554.098145,-1311.358032,-1397.691650,-675.326904,4894.929688,2178.555176,759.037231,4932.050293,-10895.472656,-6664.278320,-253.473877,418.746490,-4254.721680,-4094.395996,1140.803345,-3339.304199,-12029.853516,-2137.676514,-3166.146973,1375.990723,4541.616699,-4344.178711,-687.214600,7052.250488,-10314.834961,7192.033203,922.445068,-413.271057,2541.086914,9200.935547,6317.489258,5129.958008,291.038147
128,5879.320312,415.356201,5257.034180,-1068.695801,-2560.083740,1437.273926,1701.621582,834.279846,3108.686035,-2692.426270,2012.678223,-2181.049805,10.557861,-1455.508789,-3430.033447,-4049.372070,-804.340088,-3128.228271,-1830.107422,2582.847168,1440.205811,-1104.294189,-2565.106934,-1016.879761,918.129272,1768.872681,875.505127,-2781.449219,4404.551758,-4265.992676,-4037.794678,4517.364746,2001.877808,1895.710693,1849.645508,-5803.077148,4951.690918,4721.005371,1604.186035,-3367.329834,5604.678711,-871.068237,1927.844482,2612.456055,-169.006378,2406.238770,1045.481445,-3149.336914,1456.063721,778.728027,-3777.307129,2879.897949,2169.121582,-2891.906250,-1418.314209,-5911.708496,1245.270508,-2563.976074,-919.742126,-938.618896,-3576.094727,-6640.584961,1207.797241,3228.216797,-1605.322754,-2190.943848,-4543.448242,-969.753906,4359.626953,-968.005066,4441.996582,3279.547852,-3400.387695,-3483.499023,3962.428223,-6970.109375,3389.229980,-3717.627930,-3288.109863,-3897.346924,2340.362793,-2126.232910,-4850.942383,-2243.641602,9131.479492,8467.669922,556.905579,-3003.468018,2115.271729,2566.666992,1332.782227,-401.602295,496.126587,4024.107422,7039.286133,5041.793457
129,8621.819336,-694.239014,8014.314941,-637.123169,-1494.098877,12.095398,-1217.382935,-1106.590698,2586.131836,-1429.765625,5328.076660,668.682251,-112.710693,-88.489685,32.842850,-2502.865723,-5448.829590,-2259.973877,-3888.709717,3294.457031,-323.171265,-3003.445801,-3478.443848,-1895.013794,-653.747192,2180.188965,1354.252197,-4321.970215,4849.665527,-1802.278687,-2792.490967,4185.917969,4447.967285,1288.272095,1299.498535,-3367.463623,2972.961182,3576.826172,1684.950195,-6872.640137,5355.872070,-4053.536377,3292.042969,-2665.881836,-104.584137,2626.563965,-1010.455566,-2886.950439,1932.589722,-3066.279541,-1807.830688,5564.854492,6459.379883,-3941.521484,-1797.021729,-5930.412598,2963.177979,-4949.775879,-1506.972412,5629.062500,-190.430176,-10218.900391,7446.350098,2415.644775,-247.021729,716.491943,-2015.602295,-3023.399170,4951.470703,1121.566406,6932.772461,1408.192627,-1447.220703,-2724.964355,3810.956055,-6786.113281,4795.995117,-917.926147,-2009.908081,-7720.247070,3463.544678,-3132.896484,-4901.352051,-5058.621094,7190.923828,9682.041016,1074.474609,-5540.995605,2793.701904,4254.760742,5725.538574,-260.560547,1657.820312,4884.300781,9322.951172,3449.863770
130,1465.467285,-2920.381104,-3969.440674,-3542.410400,-1496.269043,-443.475006,-4037.729492,-123.972473,-381.810242,3498.379883,4536.170898,-3340.239258,64.862488,-806.568604,1186.995239,654.463257,2899.341064,-4045.474609,-966.086731,-2018.669678,-459.997314,1520.740234,-587.828918,1099.352051,-215.133545,881.254578,3465.332520,1102.541870,2470.404053,-915.673828,-1306.938110,-1152.551392,-100.936432,927.376587,-2411.895996,-1786.036133,-344.258026,2095.512207,1821.713257,571.359436,-1689.515625,-1115.876465,-147.631744,431.552795,1555.100952,418.734985,520.839966,-922.316406,186.485107,-330.217529,-1883.132690,-1601.262207,2539.646484,1139.188354,-1184.842285,-292.687653,3196.494385,-1187.807007,-1839.442871,4415.415527,-2385.106934,-3380.072510,164.325287,1830.957397,899.829102,1425.161133,-293.071533,1140.886963,573.536133,3337.124512,1112.481934,-2705.415771,-1828.442749,886.428711,-417.185913,-555.474976,-3045.251953,-616.054260,852.651245,-1705.807129,-1796.347168,-3361.471191,-1809.767456,3363.148926,-1932.252075,727.133423,613.149475,-2974.416504,707.723877,2477.106445,-1786.583130,985.786072,4836.459473,2733.747070,3306.748291,1183.557617
131,1555.576660,-2971.875488,-5903.442383,-2265.270508,-1480.061279,47.762390,-6178.807617,-1236.717285,-1789.856689,4348.967773,2472.547852,-4685.331543,531.300781,-487.677246,1590.616943,2777.969238,1366.084473,-2867.618652,1107.221680,-1285.220459,71.910400,2921.638428,2100.786865,81.835732,-395.244141,4575.274414,3836.613037,50.082764,3054.191162,-218.175293,1763.622803,1459.074341,2340.116455,33.139549,-4019.870605,-1775.726562,-208.048294,2988.100342,-697.234253,-147.097839,-1115.541870,-1580.972290,619.821716,-3970.889160,625.201782,719.989136,-1393.557129,-3570.110352,1884.270264,-2078.265625,-2621.172363,-1614.744385,2689.324951,-1352.173584,-3558.034912,-1559.774414,4248.921875,-302.523926,-4014.453125,4101.333008,-2427.268311,-2156.793457,1770.990601,3576.299561,388.519287,1395.720459,238.578003,3726.381836,2081.028564,4010.815186,2590.391357,-4145.515137,-2963.633789,1492.934570,720.163208,-1006.404724,-4771.837891,690.901001,2324.820312,-3600.392578,-2171.777832,-3645.481689,-1630.858032,3598.634033,-1914.036621,855.934021,1249.986572,-2563.092285,744.911255,-166.420410,-1166.074951,1539.326660,5683.419434,2690.230957,3659.381836,2290.640869
132,5268.557617,-2822.667969,-3536.900391,-3661.446045,-1834.517944,-1453.866577,-5173.805664,637.151367,-2044.487793,3201.159668,3180.860840,-4403.201172,2752.912842,-2021.296753,2837.394287,307.488281,2417.702881,-5212.984375,-1641.415527,-2515.544434,-559.411072,2364.817139,243.833206,1906.307007,88.316162,2454.805176,4893.389648,238.627502,2087.210205,-2260.889648,-859.943298,1255.278809,1125.809692,-189.972626,-3483.129639,-1850.607910,-1989.422485,6064.805176,2240.011719,-412.482941,-30.526245,-4707.432129,427.654907,-2587.742920,4015.881592,1229.846069,-460.540771,-1576.275024,-1563.897827,-1170.869141,-1155.765381,-2492.599609,3847.543213,-2139.287109,-1205.993896,-1482.008911,6638.220215,-2142.645752,-4415.164551,4298.715332,-2185.347412,-5714.751953,2077.354004,3573.375977,2198.224609,3586.558350,-209.764648,3769.106934,1375.778198,2672.546875,1561.097900,-4716.241699,-2658.266846,1918.244263,-649.088135,-4883.355469,-4233.072266,-975.990906,969.315613,-8298.560547,-1315.393921,-3434.725342,-1491.541016,4111.773926,-1541.951660,1932.623291,2851.317139,-3650.110107,2771.648926,1330.494385,-811.151001,3361.967285,7470.188965,5340.075684,5819.096680,614.685547
133,688.877441,-856.717773,-70.826660,-566.553162,-632.237854,406.850159,-988.389343,-108.585320,-1237.144409,645.002014,804.193848,-394.760559,650.671570,-871.843994,304.424225,-84.356430,93.519829,-504.690582,77.178032,-798.275635,-325.599396,-14.819788,-531.979797,-363.039032,-327.236176,-128.950638,579.333496,-147.300476,16.627100,120.460342,-776.706421,117.880020,902.252258,820.797363,-415.020050,-201.678070,-323.653412,39.329689,282.117004,-1219.823975,606.192078,-1572.736816,216.182785,76.003983,442.320129,-19.107561,-272.399628,373.215607,539.898804,-155.232391,57.493362,-281.954559,1152.229004,-544.639404,-142.883911,9.777567,656.219360,-323.516388,-506.401642,842.490173,-573.124634,-1450.098877,436.223297,315.276581,-63.455376,62.562199,-1157.764160,18.222095,816.670471,417.788361,900.509827,-803.193909,-633.847107,456.169006,176.442566,-5.462533,141.592438,-395.092957,-901.377380,-1505.202881,199.334793,99.603249,174.158020,675.724976,496.533600,-81.495621,-45.233772,-1425.262329,305.843140,239.210052,-50.943722,552.598877,669.821594,940.825500,930.068542,539.292786
134,1716.140625,-2890.282959,-2011.708862,-2756.869385,-2628.640381,848.960083,-3130.997803,-584.069946,-373.569519,2894.891113,3666.150391,-3267.086426,835.047485,-57.567871,233.099579,2317.595215,3094.726562,-2779.213867,110.802673,-2710.111816,642.159912,839.896606,1326.981812,2413.265381,3089.779297,2342.274170,4225.295898,1744.881104,2125.277100,-221.301025,874.400452,819.994324,406.364136,83.102600,-1723.562622,-2336.988770,-999.711914,695.445618,1431.143555,-389.395142,-2870.060547,-659.789062,-505.638000,-435.256409,2299.648193,-293.306641,-113.947632,-2382.510742,-187.442215,-636.733032,-2460.563477,-1532.291138,2157.983154,1960.201660,-2221.568115,-1859.318726,4516.495117,-698.225647,-2670.065918,3221.909180,-2506.498535,-4757.629883,1138.318726,1993.206421,868.612305,-19.020691,349.748901,2120.623535,148.781555,2801.192139,1532.453857,-2119.242432,-2842.114990,2170.706787,715.294983,-3843.573730,-2531.605225,993.855469,1423.547852,-3999.049805,-1379.281006,-2500.986328,-1973.019287,4509.949219,-463.397156,1261.175415,1652.472656,-1481.515137,2537.126953,2036.556396,-1262.994629,-360.404388,3666.151855,3070.390625,4059.123291,-227.225952
135,2898.347168,-3349.960449,-3680.388184,-3271.763916,-2629.170410,-422.096771,-4544.016113,270.418701,-770.351379,4101.678711,4517.908691,-4383.844238,1149.529053,-107.955505,1905.233521,940.031067,2588.615234,-3695.710449,-809.643860,-3159.565186,-88.088211,1345.214966,852.738831,1923.055786,512.204468,2039.647217,4972.377930,738.957764,4299.882812,-805.693604,-1439.335938,-434.724762,745.048218,-493.458282,-3167.645264,-2816.114014,619.901489,2839.220947,2253.487793,-95.686340,-2312.892578,-1732.283325,263.277588,-1465.675537,1992.801025,-358.414429,-1865.120605,-1524.240479,1035.515381,-1133.591675,-1602.515991,-2417.014160,3547.053711,400.885071,-2448.105469,-998.935364,5505.081055,423.504150,-2724.517334,4612.505371,-1622.571899,-4313.250000,2516.934082,1881.536987,762.392944,2407.385010,-1290.275635,2210.364502,1486.203125,2962.428711,2788.891846,-4295.130371,-2461.462646,894.433228,512.238098,-1758.615723,-2956.028320,538.218567,942.013489,-3634.152344,-3072.842529,-2944.575439,-2034.531982,3730.639893,-1738.058960,1509.294189,1758.322021,-3771.966064,2805.102539,2940.368164,-1188.581299,1939.916748,6014.400879,4719.481934,4562.466309,156.611694
136,3475.868164,-2892.762939,-4030.414551,-2528.263672,-1168.365723,1458.341187,-4129.229492,966.890503,-699.466736,3923.809814,4693.622559,-3587.497070,475.519897,-1992.913330,2677.999512,914.553223,3767.206299,-3699.131348,-965.862244,-1703.692261,624.374878,998.677124,-1233.542114,869.165527,307.648560,-1075.418457,4568.935547,219.557983,3366.492676,-899.494995,-2438.350098,-778.370483,1072.943604,939.287720,-1637.374634,85.412750,-854.431274,1461.504150,1057.040039,-871.262207,-610.394836,-2652.419434,-321.523468,763.898682,3416.019287,252.139954,1382.124146,-2428.285156,-252.107697,-382.699982,-818.894104,-2436.906494,2822.624512,336.319580,-1215.700317,799.905151,3781.281250,-1105.001343,-1602.682129,4966.652832,-2593.229980,-3073.577637,1745.238770,1622.292114,431.279633,2353.426514,-301.388184,1815.675659,1452.308472,2072.400879,1295.870361,-1470.507324,-1696.704712,1985.875000,770.503723,-438.885559,-2505.197266,779.982849,648.348999,-1754.990234,-1517.622437,-2628.345703,-2051.232910,3077.369385,-992.060913,1259.807129,2227.528320,-1706.260498,540.645630,1663.738770,-1947.211792,1617.806396,6372.358398,2852.046875,4638.633301,1572.512085
137,1003.856018,627.197144,2015.815186,-2217.420898,-2067.730469,-1236.812256,71.700500,-1997.947632,-353.442627,1111.357422,-1381.009644,121.022156,2885.804688,-2050.012207,1402.820190,2142.873779,-601.192017,11.625488,64.031372,-1326.464722,-53.566650,89.449646,1243.769775,-1387.455811,131.010864,1121.787476,-1939.979126,-468.012329,-2995.559326,-64.544861,2014.205322,272.684082,-434.085876,1358.738037,-1878.450928,-659.599426,-4057.389893,817.541382,-1568.389282,1819.199341,567.754150,-3155.114746,-1140.616699,3206.010742,1789.680542,266.927734,1057.803467,1035.847412,859.505737,-3.877686,-453.528778,494.382538,3013.294189,-1609.738770,2018.912842,416.594086,1082.490356,-3254.787354,-559.310547,-374.774597,-2729.180664,-2244.285645,-1083.347534,82.340515,-88.438110,-777.886292,2914.946289,3442.076172,1932.801758,98.552612,2909.842041,-1526.995605,390.521179,1535.385986,1709.864014,-1232.686279,-2775.052246,-500.064514,-180.892090,-3340.367920,2360.651123,1952.207642,-710.538208,-1377.388916,1908.146606,-1004.745422,254.465454,-1106.435791,2026.308105,-963.351440,-1254.097412,1395.880249,1549.764160,656.179443,1909.515869,-1945.866455
138,-455.611450,1459.855225,2390.564941,-2737.662109,-2557.194824,-871.979736,324.293884,-2917.838135,54.107178,1116.011963,-1376.705688,-740.203735,2896.440674,-2052.308350,397.585876,1922.745361,-1459.861694,88.085449,-150.004776,-2230.081543,-409.863037,-99.068481,798.639648,-1469.076904,-789.751587,1677.312012,-2253.364502,-1761.504028,-2399.790527,-69.847855,2533.843994,1080.173584,503.942383,2225.151855,-1752.449951,-160.959305,-3551.820557,632.866211,-430.396790,1398.079834,701.293335,-2392.358887,-1054.505371,2055.454834,1060.210571,118.844116,1458.939087,913.875244,-47.478577,113.408142,99.980591,1389.826172,1748.867188,-1994.808105,2375.697754,879.740112,1070.774048,-3660.974121,-1604.684570,-879.358887,-3960.816895,-2246.302490,-471.427490,-162.097412,-849.802002,-631.820251,2305.442383,2292.272705,1494.931763,-215.791016,2488.910156,-559.696716,192.668945,1678.166016,1378.659058,-737.734192,-3292.608887,-65.186523,-28.200439,-3652.188477,1829.162476,1509.728882,-1080.023438,-1775.693481,730.993469,-1529.703857,-451.535522,-728.704590,1983.813477,-1831.350342,-390.247131,2070.855469,896.202637,-72.833130,1132.073120,-1549.026611
139,1589.425659,-212.114746,-3195.742432,491.288513,-1821.616089,-377.757812,-1659.496094,1259.566895,781.688843,2590.122070,1755.812256,-3791.585205,955.400269,423.575439,2034.440918,754.588867,1183.246094,-2574.401367,1303.408203,-1046.218384,388.126617,1514.683105,491.200378,531.838013,-188.993164,2914.273682,2248.984375,358.981964,1307.933350,-1855.339600,-376.295441,874.483521,-88.020599,429.689575,-1301.614380,-2615.249512,419.581573,2265.266846,3145.302734,-2129.536377,-522.914917,-120.734253,-298.086945,-1115.011963,1662.503418,1689.389648,-1120.401611,-625.259155,1869.890625,-34.652618,-2433.546875,-1583.475952,996.930359,-25.098022,-658.514771,244.886536,1231.399170,-120.660889,140.497742,2598.516357,-1612.070557,-1967.474365,2320.395508,1077.489624,685.640625,2208.881348,-635.783203,3646.577637,207.193970,654.188110,1628.314697,-2973.319824,-800.513916,-301.268066,699.812927,195.632965,-5035.070312,-1137.205566,2206.051270,-3146.889648,-1744.757324,-2172.176758,889.906006,1495.860474,-2723.740479,1011.089783,1416.305908,-2612.849121,1506.154053,507.458069,1328.351318,1374.960938,4402.376953,2724.328613,3840.692139,944.108032
140,1290.439331,-492.790894,92.196762,-418.230652,63.760895,1181.765869,-1244.856445,-129.867844,-1247.996948,573.177429,738.640625,-391.301483,558.395447,61.084625,-160.072769,641.816406,280.520477,-282.864258,-843.313599,-1051.808594,-114.801659,328.374084,-646.669556,103.132339,-247.960800,884.653809,1053.193237,-72.373062,-181.931702,32.629829,-147.836319,101.302101,552.429688,84.862038,-573.903198,-650.596802,590.704346,-300.144958,1117.652954,-1100.421387,448.223938,-829.116211,-533.843689,-519.395020,794.269348,578.168579,-1005.575195,49.088188,757.966125,-505.292450,78.620552,-301.042969,893.057068,-385.886169,-665.646179,-97.570694,-48.338173,124.167488,-298.862823,1259.757568,414.773499,-2144.461670,1300.651978,-241.283005,388.917480,1137.947754,-738.457642,926.666077,-212.375183,285.097351,344.386871,-105.534096,-527.308472,118.604187,547.290405,-983.262695,-397.355133,-28.351561,684.492188,-2075.093262,72.337646,-189.466934,-366.065399,186.789505,257.669800,-171.257187,29.964396,-656.485352,391.010590,242.831009,261.481445,-225.687714,684.124756,1028.307617,711.403931,380.494995
141,4639.682617,-1066.728149,6646.346680,417.160156,-934.538086,1395.696777,2576.381348,-989.622986,810.515869,-2353.799316,1227.109619,-856.619019,-5059.570801,1332.245728,-1593.786621,-936.053955,-2732.920654,-2246.769531,-2084.586182,2985.085449,247.600708,-2031.117920,-3472.322998,-1009.591187,434.326904,5479.516602,-1315.527100,-124.641357,4611.974609,-841.464111,-3374.004883,2436.229004,1225.486084,168.726135,1030.272705,-4079.690674,4273.324707,2203.123047,1885.682373,-1814.157959,2795.386719,2559.802979,2449.629395,169.944580,-1411.057861,826.893188,1180.613281,-2745.855469,1509.339233,1105.495972,-3734.737305,2693.963623,2867.529297,-1166.065674,-3111.248535,-4001.334717,1912.857666,-5071.613770,326.260590,704.722290,-12.384766,-7246.917480,368.636353,2851.227051,-3976.328857,-930.943481,75.672974,-3371.150635,958.871155,2064.555176,4697.291504,2183.557617,-2588.414795,-6402.317871,2357.447510,-3661.821777,4028.835938,-1208.610962,-2848.612061,1209.029785,489.804688,-3496.616211,-5014.321777,-4308.730957,8281.763672,9949.746094,2535.643311,-4069.645996,2016.523682,5018.490234,1911.106079,-2953.992188,-4105.498047,2357.525391,4930.082031,4749.052246
